ano,aeropuerto,pais,eventos_de_rechazo,ingresos,entidad,cve_entidad,visa
2021,cdmx,noruega,5,1304,ciudad_de_mexico,09,no
2021,cdmx,nueva_zelandia,1,500,ciudad_de_mexico,09,no
2021,cdmx,paises_bajos_holanda,10,13080,ciudad_de_mexico,09,no
2021,cdmx,pakistan,18,394,ciudad_de_mexico,09,si
2021,cdmx,palestina,1,18,ciudad_de_mexico,09,si
2021,cdmx,panama,40,7875,ciudad_de_mexico,09,no
2021,cdmx,paraguay,25,1415,ciudad_de_mexico,09,no
2021,cdmx,peru,466,33372,ciudad_de_mexico,09,no
2021,cdmx,polonia,14,6332,ciudad_de_mexico,09,no
2021,cdmx,portugal,5,4032,ciudad_de_mexico,09,no
2021,cdmx,qatar,1,59,ciudad_de_mexico,09,si
2021,cdmx,reino_unido,17,18014,ciudad_de_mexico,09,no
2021,cdmx,rumania,220,1953,ciudad_de_mexico,09,no
2021,cdmx,rusia,90,6098,ciudad_de_mexico,09,si
2021,cdmx,serbia,4,401,ciudad_de_mexico,09,si
2021,cdmx,sierra_leona,1,17,ciudad_de_mexico,09,si
2021,cdmx,singapur,2,198,ciudad_de_mexico,09,no
2021,cdmx,siria,5,44,ciudad_de_mexico,09,si
2021,cdmx,somalia,7,3,ciudad_de_mexico,09,si
2021,cdmx,sri_lanka,2,90,ciudad_de_mexico,09,si
2021,cdmx,sudafrica,4,1081,ciudad_de_mexico,09,si
2021,cdmx,sudan,1,10,ciudad_de_mexico,09,si
2021,cdmx,suecia,3,2362,ciudad_de_mexico,09,no
2021,cdmx,suiza,6,7193,ciudad_de_mexico,09,no
2021,cdmx,tailandia,1,277,ciudad_de_mexico,09,si
2021,cdmx,taiwan,2,431,ciudad_de_mexico,09,si
2021,cdmx,trinidad_y_tobago,2,188,ciudad_de_mexico,09,no
2021,cdmx,tunez,1,163,ciudad_de_mexico,09,si
2021,cdmx,turquia,193,4885,ciudad_de_mexico,09,si
2021,cdmx,ucrania,68,4507,ciudad_de_mexico,09,si
2021,cdmx,uruguay,13,2462,ciudad_de_mexico,09,no
2021,cdmx,uzbekistan,7,31,ciudad_de_mexico,09,si
2021,cdmx,venezuela,1551,38244,ciudad_de_mexico,09,no
2021,cdmx,vietnam,1,162,ciudad_de_mexico,09,si
2021,cdmx,yemen,7,17,ciudad_de_mexico,09,si
2021,chichen_itza,brasil,15,0,yucatan,31,no
2021,chichen_itza,colombia,1,0,yucatan,31,no
2021,chichen_itza,ecuador,611,0,yucatan,31,no
2021,colima,estados_unidos,2,8750,colima,06,no
2021,cozumel,brasil,1,622,quintana_roo,23,no
2021,cozumel,estados_unidos,3,117052,quintana_roo,23,no
2021,cozumel,filipinas,1,35,quintana_roo,23,si
2021,guadalajara,bolivia,5,164,jalisco,14,no
2021,guadalajara,brasil,102,899,jalisco,14,no
2021,guadalajara,colombia,32,3006,jalisco,14,no
2021,guadalajara,cuba,11,230,jalisco,14,si
2021,guadalajara,dominicana_rep,1,177,jalisco,14,si
2021,guadalajara,ecuador,47,944,jalisco,14,no
2021,guadalajara,estados_unidos,16,539094,jalisco,14,no
2021,guadalajara,filipinas,1,85,jalisco,14,si
2021,guadalajara,guatemala,2,709,jalisco,14,si
2021,guadalajara,italia,1,362,jalisco,14,no
2021,guadalajara,nicaragua,2,160,jalisco,14,si
2021,guadalajara,peru,4,693,jalisco,14,no
2021,guadalajara,rusia,2,133,jalisco,14,si
2021,guadalajara,turquia,4,31,jalisco,14,si
2021,guadalajara,venezuela,4,893,jalisco,14,no
2021,mazatlan,estados_unidos,3,31532,sinaloa,25,no
2021,merida,alemania,1,66,yucatan,31,no
2021,merida,cuba,1,261,yucatan,31,si
2021,monterrey,argentina,1,811,nuevo_leon,19,no
2021,monterrey,bolivia,3,124,nuevo_leon,19,no
2021,monterrey,brasil,21,756,nuevo_leon,19,no
2021,monterrey,chile,2,261,nuevo_leon,19,no
2021,monterrey,colombia,44,1309,nuevo_leon,19,no
2021,monterrey,costa_rica,1,157,nuevo_leon,19,no
2021,monterrey,ecuador,48,458,nuevo_leon,19,no
2021,monterrey,el_salvador,2,245,nuevo_leon,19,si
2021,monterrey,estados_unidos,4,64747,nuevo_leon,19,no
2021,monterrey,haiti,2,29,nuevo_leon,19,si
2021,monterrey,honduras,1,598,nuevo_leon,19,si
2021,monterrey,india,4,495,nuevo_leon,19,si
2021,monterrey,nicaragua,5,113,nuevo_leon,19,si
2021,monterrey,nigeria,1,27,nuevo_leon,19,si
2021,monterrey,panama,2,439,nuevo_leon,19,no
2021,monterrey,peru,8,451,nuevo_leon,19,no
2021,monterrey,rusia,1,29,nuevo_leon,19,si
2021,monterrey,venezuela,41,1104,nuevo_leon,19,no
2021,monterrey,vietnam,1,10,nuevo_leon,19,si
2021,morelia,el_salvador,1,42,michoacan_de_ocampo,16,si
2021,morelia,estados_unidos,3,63749,michoacan_de_ocampo,16,no
2021,puerto_vallarta,canada,1,10444,jalisco,14,no
2021,puerto_vallarta,dominicana_rep,1,97,jalisco,14,si
2021,puerto_vallarta,estados_unidos,31,590751,jalisco,14,no
2021,puerto_vallarta,filipinas,2,325,jalisco,14,si
2021,puerto_vallarta,haiti,1,25,jalisco,14,si
2021,puerto_vallarta,india,1,634,jalisco,14,si
2021,puerto_vallarta,nigeria,1,72,jalisco,14,si
2021,puerto_vallarta,sudafrica,1,134,jalisco,14,si
2021,queretaro,alemania,1,220,queretaro,22,no
2021,queretaro,estados_unidos,1,38721,queretaro,22,no
2021,san_jose_del_cabo,estados_unidos,56,1040732,baja_california,02,no
2021,san_jose_del_cabo,laos,1,1,baja_california,02,si
2021,san_jose_del_cabo,sudafrica,1,195,baja_california,02,si
2021,san_luis,estados_unidos,1,22518,san_luis_potosi,24,no
2021,silao,estados_unidos,6,88782,guanajuato,11,no
2021,silao,guatemala,1,48,guanajuato,11,si
2021,tijuana,estados_unidos,2,0,baja_california,02,no
